id,user,query,product,click,purchase
13958,96,pc Pants newborn,pp5005280119,True,False
13959,96,pc Pants newborn,pp5006082305,True,False
13960,96,pc Pants newborn,pp5006340098,False,False
13961,96,pc Pants newborn,pp5007130198,True,False
13962,96,pc Pants newborn,pp5007130216,True,False
13963,372,Peppermint Tree,pp5005750155,True,True
13964,372,Peppermint Tree,pp5005750155,True,False
13965,372,Peppermint Tree,pp5005990293,False,False
13966,372,J Superest,pp5006760001,True,True
13967,372,,pp5006380621,True,True
13968,820,Maded for Slendest Pulls Tallments,pp5006800103,True,True
13969,820,Wedgements,pp5006462039,True,True
13970,820,Regattical Stripers Pillow,pp5005210464,True,True
13971,820,Regattical Stripers Pillow,pp5005210464,False,False
13972,820,Bisoument Drly,pp5007090169,True,True
13973,820,Homes,pp5005650352,True,True
13974,820,Homes,pp5004900838,False,False
13975,820,Homes,pp5004890511,True,False
13976,820,Homes,pp5006820474,True,False
13977,820,Homes,pp5007210773,True,False
13978,820,Homes,pp5006080305,False,False
13979,820,Yuu Moria Straps Width,pp5006360016,True,True
13980,820,Yuu Moria Straps Width,pp5006360016,False,False
13981,820,,pp5006880139,True,True
13982,820,Lovings Blingful Pocketful,pp5006310876,True,True
13983,820,Lovings Blingful Pocketful,pp5006310876,False,False
13984,820,Lovings Blingful Pocketful,pp5003161683,True,False
13985,820,Lovings Blingful Pocketful,pp5005460137,True,False
13986,899,1 3 CT Colorful Enhanceness Blued Pendant,pp5005040343,True,True
13987,899,1 3 CT Colorful Enhanceness Blued Pendant,pp5005040343,True,False
13988,899,Kayest Kaying,pp5006151053,True,True
13989,899,Suttonest Rod,pp5002910922,True,True
13990,899,Chuck Top,185bf53,True,True
13991,899,Chuck Top,pp5005220091,True,False
13992,899,Chuck Top,pp5006680166,True,False
13993,899,Chuck Top,pp5004550010,False,False
13994,899,Chuck Top,pp5006360136,False,False
13995,899,Chuck Top,pp5006360302,True,False
13996,899,Chuck Top,pp5006360300,False,False
13997,937,Nicolest Drment,pp5006960108,True,True
13998,978,Travellings Performancement Supenesses,pp5005141632,True,True
13999,978,,pp5007150005,True,True
14000,532,Bayless Karmons,pp5005760378,True,True
14001,532,Cowlneck,pp5006462059,True,True
14002,532,Cowlneck,pp5006332711,False,False
14003,573,Christining Boxness,pp5006961263,True,True
14004,573,Christining Boxness,pp5006961263,False,False
14005,585,Girl Sneaker Kid,pp5006620432,True,True
14006,585,Girl Sneaker Kid,pp5004880016,False,False
14007,585,Girl Sneaker Kid,18569fd,True,False
14008,585,Girl Sneaker Kid,185c021,True,False
14009,585,Girl Sneaker Kid,174c6a6,False,False
14010,585,Girl Sneaker Kid,pp5006620425,False,False
14011,585,Girl Sneaker Kid,pp5006450806,False,False
14012,585,Girl Sneaker Kid,pp5006620432,True,False
14013,585,Girl Sneaker Kid,pp5005290024,True,False
14014,585,Girl Sneaker Kid,pp5006360136,False,False
14015,585,by Black,pp5005930518,True,True
14016,585,by Black,pp5007240305,True,False
14017,585,Bisouful,pp5006680206,True,True
14018,585,Bisouful,pp5006310132,True,False
14019,585,Bisouful,pp5005160163,False,False
14020,585,Bisouful,pp5006292062,True,False
14021,585,Bisouful,pp5006300119,False,False
14022,585,Bisouful,pp5006334421,False,False
14023,585,Short Doublment,pp5005040196,True,True
14024,585,John Bayer Long Sleevely Flannelment Shirt,pp5005141859,True,True
14025,585,Pushups,pp5007310099,True,True
14026,585,Pushups,pp5003160372,True,False
14027,585,Pushups,pp5006630091,False,False
14028,585,Pushups,pp5007310099,True,False
14029,585,Pushups,pp5006461052,False,False
14030,585,Pushups,pp5006461051,False,False
14031,585,Pushups,pp5006461048,True,False
14032,585,Pushups,pp5006480246,False,False
14033,585,Pushups,pp5006380151,True,False
14034,216,Cream,pp5005080186,True,True
14035,216,Cream,pp5005750465,False,False
14036,216,Cream,ppr100001406,False,False
14037,216,Cream,pp5006320106,True,False
14038,216,pc,pp5005910612,True,True
14039,216,pc,pp5005640818,False,False
14040,216,pc,pp5007080120,False,False
14041,216,pc,pp5005670022,True,False
14042,216,pc,pp5006300848,False,False
14043,216,pc,pp5003230681,True,False
14044,216,pc,pp5006330379,True,False
14045,216,pc,pp5006230293,True,False
14046,216,pc,pp5005220091,False,False
14047,216,Bodinesses,16f44ca,True,True
14048,216,Bodinesses,pp5006740337,False,False
14049,216,Bodinesses,pp5006830165,True,False
14050,216,Bodinesses,pp5006790019,False,False
14051,216,Bodinesses,pp5002321886,False,False
14052,216,Bodinesses,pp5005212603,True,False
14053,216,Bodinesses,pp5007170332,False,False
14054,216,Bodinesses,pp5005141452,True,False
14055,216,Bodinesses,pp5005220615,False,False
14056,216,Bodinesses,pp5006290606,True,False
14057,216,Checkered Flagging Graphic,pp5005430925,True,True
14058,216,Checkered Flagging Graphic,pp5005430925,True,False
14059,216,Naomi Nicolest High,pp5004050014,True,True
14060,216,Free Long Length Slipshorts,pp5006243360,True,True
14061,216,Free Long Length Slipshorts,pp5006243360,True,False
14062,662,,pp5005840757,True,True
14063,61,Slimless Pant 2t 5t,pp5006340439,True,True
14064,61,Rayly Covereness with,pp5003130314,True,True
14065,333,St,pp5005840401,True,True
14066,333,St,pp5004821620,False,False
14067,333,St,pp5007060005,True,False
14068,333,St,pp5005030791,False,False
14069,333,St,pp5006770137,True,False
14070,333,St,pp5007310225,False,False
14071,333,St,pp5006140138,True,False
14072,333,Creativer Bath Princessing,pp5005942628,True,True
14073,333,Creativer Bath Princessing,pp5005942628,True,False
14074,882,Sapphirers and Braceleter,pp5004990532,True,True
14075,882,Sapphirers and Braceleter,pp5004940678,True,False
14076,882,Sapphirers and Braceleter,pp5004990532,False,False
14077,882,Sapphirers and Braceleter,pp5003860094,True,False
14078,882,Sapphirers and Braceleter,pp5003050073,True,False
14079,970,Austinly Bondly Chair,pp5003830669,True,True
14080,970,Austinly Bondly Chair,pp5003830669,True,False
14081,970,,pp5006460898,True,True
14082,501,or,pp5006290220,True,True
14083,501,Hawksbiller,pp5006210965,True,True
14084,501,Hawksbiller,pp5006210965,True,False
14085,934,Pants,pp5005310212,True,True
14086,934,Pants,ppr100001170,True,False
14087,934,Pants,pp5006130814,True,False
14088,934,Signaturest Straight Pant,pp5007040009,True,True
14089,934,Pant Boys 8 20,pp5005330567,True,True
14090,934,Pant Boys 8 20,pp5006240716,True,False
14091,694,Slimmed Suit Separates,pp5005031055,True,True
14092,694,Slimmed Suit Separates,pp5003720461,True,False
14093,694,Slimmed Suit Separates,pp5002940670,False,False
14094,694,Slimmed Suit Separates,pp5006790846,True,False
14095,694,Slimmed Suit Separates,pp5002400100,False,False
14096,694,Slimmed Suit Separates,pp5002400109,True,False
14097,694,Slimmed Suit Separates,pp5003910348,False,False
14098,694,Slimmed Suit Separates,pp5005031055,True,False
14099,694,Disneyness Terryings,pp5006280943,True,True
14100,694,Disneyness Terryings,pp5006280943,False,False
14101,694,Toddlenesses,pp5007500487,True,True
14102,694,Dokyings Peeptoe Socks Baby,pp5006290337,True,True
14103,694,Dokyings Peeptoe Socks Baby,pp5006290337,True,False
14104,694,Fal,pp5004700142,True,True
14105,694,Fal,pp5005900482,True,False
14106,694,Fal,pp5004220426,False,False
14107,694,Fal,pp5005650572,True,False
14108,694,Fal,pp5002321886,False,False
14109,694,Fal,pp5006790350,False,False
14110,694,Fal,pp5006790291,False,False
14111,694,Fal,pp5006540121,True,False
14112,835,Personalizes Comfort Black,pp5005850842,True,True
14113,835,Personalizes Comfort Black,pp5005850842,True,False
14114,835,Personalizes Comfort Black,pp5004680763,False,False
14115,835,Personalizes Comfort Black,pp5004680748,False,False
14116,835,Personalizes Comfort Black,pp5003780196,False,False
14117,835,Personalizes Comfort Black,pp5005000080,False,False
14118,986,Deborah Lippmann Baseless,pp5005691105,True,True
14119,986,Xersionings Cottonful,pp5005020110,True,True
14120,986,Xersionings Cottonful,pp5005942429,True,False
14121,986,Ringerred Juniors,pp5007211085,True,True
14122,986,Ringerred Juniors,pp5006520045,False,False
14123,986,Ringerred Juniors,pp5007211085,True,False
14124,986,Dyenesses Tank with,pp5006960389,True,True
14125,986,Berthaed Womens Estellaments Motherest Of Pearl Lavenederly Band,pp5007410025,True,True
14126,986,Palm Baby newborn,pp5007060314,True,True
14127,986,Palm Baby newborn,pp5007060314,True,False
14128,114,Girls 2t,pp5005980058,True,True
14129,114,Girls 2t,pp5006640656,True,False
14130,114,Girls 2t,pp5006230716,True,False
14131,114,Girls 2t,pp5006350660,True,False
14132,114,Girls 2t,pp5006640796,True,False
14133,114,Pop,pp5007000281,True,True
14134,114,Pop,1e20741,False,False
14135,114,Pop,pp5006450284,True,False
14136,114,Pop,pp5005500363,False,False
14137,114,Pop,pp5005701177,True,False
14138,114,Pop,pp5007220069,True,False
14139,114,Pop,ppr100001165,False,False
14140,114,Pop,pp5005940634,True,False
14141,114,Pop,pp5003950059,True,False
14142,114,Beltements Soft Pant Tallnesses,pp5005210204,True,True
14143,230,Kitchenings,pp5006370204,True,True
14144,230,Kitchenings,pp5006890518,False,False
14145,230,Kitchenings,1e1823a,False,False
14146,230,Kitchenings,pp5004900348,False,False
14147,230,Kitchenings,pp5006650043,False,False
14148,230,Kitchenings,pp5006650041,True,False
14149,230,Kitchenings,pp5006680053,False,False
14150,230,Kitchenings,pp5006560526,False,False
14151,230,sly 511 Jean Boy,pp5005800129,True,True
14152,230,sly 511 Jean Boy,16e4ddc,False,False
14153,230,sly 511 Jean Boy,pp5004220456,False,False
14154,230,sly 511 Jean Boy,pp5005800129,True,False
14155,230,sly 511 Jean Boy,1c704fa,False,False
14156,476,8,pp5003190884,True,True
14157,476,7.5,1908a43,True,True
14158,476,7.5,pp5006381379,True,False
14159,476,7.5,pp5006462239,False,False
14160,476,7.5,pp5004050014,True,False
14161,476,7.5,pp5006301040,False,False
14162,476,7.5,pp5006301041,True,False
14163,476,7.5,pp5006301052,True,False
14164,476,7.5,pp5006390215,True,False
14165,476,7.5,pp5006381378,False,False
14166,476,7.5,pp5005221060,False,False
14167,476,Basketballer Shorts,pp5006280737,True,True
14168,476,Basketballer Shorts,pp5006891408,True,False
14169,476,Basketballer Shorts,pp5006380447,False,False
14170,476,Basketballer Shorts,pp5006260308,True,False
14171,476,Basketballer Shorts,pp5006891412,True,False
14172,476,Basketballer Shorts,pp5006280737,True,False
14173,476,Basketballer Shorts,pp5005810050,False,False
14174,476,Madeless For Lifes Sleeveing V Meshless Shirt Petiteing,pp5006180540,True,True
14175,427,Headband,pp5007330054,True,True
14176,427,Headband,pp5004390607,True,False
14177,427,Headband,pp5006650584,True,False
14178,427,Headband,pp5004480008,True,False
14179,427,Headband,pp5006020086,False,False
14180,427,Headband,pp5007330079,False,False
14181,427,Andrew Gelled Wilmotful,pp5006650300,True,True
14182,427,Bibs newborn 24m,pp5007130073,True,True
14183,427,Bibs newborn 24m,pp5007130073,True,False
14184,427,Bibs newborn 24m,pp5007130110,True,False
14185,427,Bibs newborn 24m,pp5007130160,False,False
14186,427,Bibs newborn 24m,pp5007130195,False,False
14187,427,Bibs newborn 24m,pp5007140072,True,False
14188,427,as Hoot Chair,pp5005310181,True,True
14189,427,as Hoot Chair,pp5006340221,False,False
14190,427,as Hoot Chair,pp5005310181,True,False
14191,427,as Hoot Chair,pp5002461471,False,False
14192,427,as Hoot Chair,pp5004530214,True,False
14193,427,as Hoot Chair,pp5006331725,True,False
14194,427,pk Dryments,pp5005280373,True,True
14195,427,Valanceful,pp5005130233,True,True
14196,427,Valanceful,pp5003970039,False,False
14197,427,Valanceful,pp5006640145,True,False
14198,427,Valanceful,pp5005750283,False,False
14199,427,Valanceful,pp5005130443,True,False
14200,427,Valanceful,pp5003161683,True,False
14201,776,Claibornement Long and Pajama,pp5006480621,True,True
14202,776,Claibornement Long and Pajama,pp5006480621,True,False
14203,776,Claibornement Long and Pajama,pp5006880433,True,False
14204,776,Claibornement Long and Pajama,pp5006740368,True,False
14205,776,Claibornement Long and Pajama,pp5005940660,True,False
14206,221,Cassidyers Jacquard Pack,pp5003830319,True,True
14207,221,Cassidyers Jacquard Pack,pp5003830319,False,False
14208,221,Mini,pp5007460031,True,True
14209,221,Mini,pp5007220069,False,False
14210,221,Mini,pp5004560030,True,False
14211,221,Mini,pp5006530065,True,False
14212,221,Mini,pp5005701177,False,False
14213,221,Mini,pp5006680380,True,False
14214,221,Mini,pp5006790817,False,False
14215,221,Mini,157314d,True,False
14216,221,Mini,pp5006310468,True,False
14217,221,Flop,pp5005000258,True,True
14218,221,Flop,pp5006300291,True,False
14219,221,Flop,pp5006300275,False,False
14220,221,Naturepedics Cottonless Mattrness,pp5003721910,True,True
14221,221,Hard 8 pc,pp5007460067,True,True
14222,221,Hard 8 pc,pp5004890613,True,False
14223,221,Hard 8 pc,1d5f2ad,True,False
14224,221,Hard 8 pc,pp5002970065,True,False
14225,221,Hard 8 pc,pp5005670022,True,False
14226,221,Hard 8 pc,pp5006050284,False,False
14227,221,Hard 8 pc,pp5005650572,True,False
14228,601,LG Ft Rangings Microwavements Ovenned with EasyCleanful Sensorful Cook,pp5006333495,True,True
14229,601,LG Ft Rangings Microwavements Ovenned with EasyCleanful Sensorful Cook,pp5006333495,False,False
14230,601,LG Ft Rangings Microwavements Ovenned with EasyCleanful Sensorful Cook,pp5006333493,False,False
14231,601,LG Ft Rangings Microwavements Ovenned with EasyCleanful Sensorful Cook,pp5006333496,True,False
14232,601,LG Ft Rangings Microwavements Ovenned with EasyCleanful Sensorful Cook,pp5006333490,True,False
14233,172,n w Reversibleless Nyssas,pp5003950298,True,True
14234,578,Head Personalityers 1,pp5004821639,True,True
14235,578,,pp5006930107,True,True
14236,673,Sweatest,pp5006190083,True,True
14237,673,Sweatest,pp5002831384,True,False
14238,843,Fit,pp5002291223,True,True
14239,843,Fit,1a14a30,True,False
14240,843,Fit,pp5003790541,False,False
14241,843,Fit,pp5005071145,True,False
14242,843,Fit,pp5006370209,False,False
14243,843,Fit,pp5006380074,False,False
14244,843,Fit,pp5006420107,True,False
14245,843,Wood Multi Tool Set,pp5006240400,True,True
14246,843,Wood Multi Tool Set,pp5006240400,False,False
14247,189,sness Willing Matron Gling,pp5006990138,True,True
14248,189,St Baying Stridement,pp5004451104,True,True
14249,189,Michael Antonio,pp5005820561,True,True
14250,189,Michael Antonio,pp5005260035,False,False
14251,189,Michael Antonio,pp5006880165,True,False
14252,189,Michael Antonio,pp5005130029,False,False
14253,189,Michael Antonio,pp5006620467,False,False
14254,189,Michael Antonio,pp5005820561,True,False
14255,189,Michael Antonio,pp5005770095,True,False
14256,189,Michael Antonio,pp5005910501,False,False
14257,189,Millerments,pp5005870307,True,True
14258,189,Millerments,pp5006290226,False,False
14259,189,Millerments,pp5004221501,True,False
14260,189,Nourisoner Printless Rectangularest,pp5006220823,True,True
14261,189,Wonderfruit Rug,1708f55,True,True
14262,189,Wonderfruit Rug,1708f55,False,False
14263,189,100,pp5003130113,True,True
14264,189,100,pp5003721910,True,False
14265,189,100,pp5002570339,True,False
14266,189,100,pp5004530506,False,False
14267,189,100,pp5004821620,True,False
14268,189,100,pp5006970050,True,False
14269,189,,pp5006050034,True,True
14270,189,Song Bird,1e675a0,True,True
14271,189,Song Bird,1e675a0,False,False
14272,189,,pp5006370206,True,True
14273,525,Rug,pp5002324411,True,True
14274,525,Rug,pp5004941047,True,False
14275,525,Rug,pp5006020219,False,False
14276,525,JCPenneys Danum pc,pp5003481219,True,True
14277,841,Cartly Babiments 9m,pp5006640437,True,True
14278,841,Arizonums Short,pp5004730410,True,True
14279,841,Lab and Sterlinging Silvness,pp5006170583,True,True
14280,841,,pp5006180644,True,True
14281,841,,pp5006960943,True,True
14282,841,,pp5004900845,True,True
14283,677,Nikeless Revolution Runningful,pp5006250008,True,True
14284,479,Sleevement Maxi,pp5006920306,True,True
14285,718,ASSETS Hot by Bodiest 1136,pp5001630324,True,True
14286,718,Reactivers Set,pp5002370280,True,True
14287,718,Reactivers Set,pp5002370280,True,False
14288,718,Reactivers Set,pp5003580107,True,False
14289,718,Reactivers Set,pp5003810241,True,False
14290,718,Reactivers Set,pp5001900066,False,False
14291,718,and Lab Whiter Sapphireless 10K Yellow,pp5006162466,True,True
14292,718,Accent Comfort Fit,pp5005631194,True,True
14293,718,Accent Comfort Fit,1e7d7c7,False,False
14294,718,Accent Comfort Fit,pp5006010038,True,False
14295,718,Accent Comfort Fit,pp5005850927,False,False
14296,718,Accent Comfort Fit,pp5005631194,True,False
14297,718,Accent Comfort Fit,pp5006080087,False,False
14298,718,Accent Comfort Fit,pp5006260067,False,False
14299,718,Accent Comfort Fit,pp5002650112,True,False
14300,768,,pp5006870190,True,True
14301,768,Callments Patouschful Boot,pp5005701790,True,True
14302,125,Watercolor Rug,pp5006380503,True,True
14303,125,Watercolor Rug,1e60b91,True,False
14304,125,Watercolor Rug,pp5006380503,False,False
14305,125,Watercolor Rug,pp5006480052,False,False
14306,125,Glless Stemwarenesses,pp5001890450,True,True
14307,77,Reflection,pp5002610214,True,True
14308,77,Reflection,pp5005500407,False,False
14309,77,Reflection,pp5006260308,False,False
14310,77,Reflection,pp5006241334,False,False
14311,77,Reflection,pp5005760419,True,False
14312,77,Reflection,pp5007150012,False,False
14313,77,Reflection,pp5007150007,True,False
14314,77,Reflection,pp5006450972,True,False
14315,77,Reflection,pp5007170323,True,False
14316,77,ss Shorts,pp5006290803,True,True
14317,77,ss Shorts,pp5006360611,True,False
14318,77,ss Shorts,pp5006650494,True,False
14319,77,ss Shorts,pp5006230290,True,False
14320,77,ss Shorts,pp5006310918,True,False
14321,77,ss Shorts,pp5006880535,True,False
14322,77,ss Shorts,pp5006650504,True,False
14323,77,ss Shorts,pp5004951160,True,False
14324,114,Dickiness 774,pp5006291711,True,True
14325,114,Dickiness 774,pp5006291711,True,False
14326,114,Fauxer 16,pp5005700101,True,True
14327,114,3 Set,pp5006370071,True,True
14328,114,3 Set,pp5006930294,False,False
14329,114,3 Set,pp5006230293,True,False
14330,114,3 Set,pp5007420626,False,False
14331,114,3 Set,pp5005420007,False,False
14332,114,3 Set,pp5006930315,False,False
14333,89,Nikes In Shoes,pp5006160160,True,True
14334,89,Nikes In Shoes,pp5006160160,True,False
14335,89,Nikes In Shoes,pp5006250008,False,False
14336,89,Nikes In Shoes,pp5004700760,True,False
14337,89,Nikes In Shoes,pp5006301095,True,False
14338,89,Nikes In Shoes,pp5005211506,True,False
14339,89,Nikes In Shoes,pp5003990074,True,False
14340,507,Claibornest,pp5003071347,True,True
14341,507,Cubic Sterlingings,pp5006332385,True,True
14342,507,Madisonned Park Microcell-less Alternativeless,pp5005940421,True,True
14343,529,40 Length Carriments Bag with,pp5006334026,True,True
14344,529,Ransommers,pp5006081797,True,True
14345,529,Ransommers,pp5006081797,True,False
14346,529,Ransommers,pp5006081814,True,False
14347,887,Jewelement Flatting,pp5006330206,True,True
14348,887,Jewelement Flatting,pp5006710236,False,False
14349,887,Jewelement Flatting,pp5006241705,True,False
14350,887,Jewelement Flatting,pp5006150257,True,False
14351,887,Jewelement Flatting,pp5006334450,False,False
14352,887,Jewelement Flatting,pp5006330206,True,False
14353,887,Jewelement Flatting,pp5006301577,True,False
14354,887,Cardiganness Pluers,pp5006462065,True,True
14355,887,Pfaltzgraff pc,pp5004240200,True,True
14356,887,Pfaltzgraff pc,pp5003791611,True,False
14357,887,Pfaltzgraff pc,pp5004220496,True,False
14358,887,Pfaltzgraff pc,pp5005310361,True,False
14359,887,Dunnerments St Short,pp5007440330,True,True
14360,887,Dunnerments St Short,pp5007440330,True,False
14361,887,Dunnerments St Short,pp5007440364,False,False
14362,887,Dunnerments St Short,pp5005310360,True,False
14363,887,Dunnerments St Short,pp5007440350,False,False
14364,887,Dunnerments St Short,pp5007440348,False,False
14365,887,John sness Long Cablest Crewneck Sweaterest,pp5005630257,True,True
14366,887,Drest,pp5007380111,True,True
14367,887,Drest,pp5006241386,True,False
14368,887,Drest,pp5006360781,False,False
14369,887,Drest,pp5006960107,False,False
14370,887,Drest,pp5006340532,False,False
14371,887,Workout Readiness Short Sleever Supremiumments,pp5007080046,True,True
14372,887,Lilt with Necklaced Girl,pp5007320104,True,True
14373,887,Lilt with Necklaced Girl,pp5007320104,True,False
14374,887,Lilt with Necklaced Girl,pp5007320103,False,False
14375,887,Lilt with Necklaced Girl,pp5007320105,True,False
14376,887,Alfredness Sleevings,pp5006081772,True,True
14377,887,St Bayment Long Sleevers Balletly,pp5006291933,True,True
14378,602,Luxologyness Sleeveing Drer,pp5006960057,True,True
14379,602,Cottonloft Blanketness,pp5004310089,True,True
14380,602,Cottonloft Blanketness,pp5004310089,True,False
14381,636,CT Engagement Ringly,pp5006890213,True,True
14382,636,CT Engagement Ringly,pp5005210830,False,False
14383,636,CT Engagement Ringly,pp5004850043,False,False
14384,17,Print,pp5004040346,True,True
14385,17,Print,ppr100001170,False,False
14386,17,Print,pp5005701177,True,False
14387,17,Print,pp5006530070,True,False
14388,17,Print,pp5007220069,False,False
14389,17,Print,pp5006530065,True,False
14390,17,Print,pp5005000116,False,False
14391,17,Print,pp5005960566,True,False
14392,17,12.5,pp5006300779,True,True
14393,17,12.5,1e648f2,False,False
14394,17,12.5,pp5006301271,True,False
14395,17,12.5,pp5006301268,False,False
14396,17,12.5,pp5006300722,True,False
14397,17,12.5,pp5003710778,True,False
14398,17,12.5,pp5006333490,True,False
14399,17,12.5,pp5006300779,True,False
14400,17,12.5,pp5006730027,True,False
14401,17,12.5,pp5003791606,True,False
14402,17,Okier Tee,pp5006221165,True,True
14403,562,Okier Soliders,pp5006240455,True,True
14404,562,Velveter Jarvments Chenillings Comfortless,pp5004240599,True,True
14405,562,Henriment Rain,pp5006331674,True,True
14406,562,Disneyness Collection Coves 2 10,pp5006300295,True,True
14407,562,Disneyness Collection Coves 2 10,pp5006462023,True,False
14408,562,Disneyness Collection Coves 2 10,pp5006461851,True,False
14409,562,Disneyness Collection Coves 2 10,pp5004700686,True,False
14410,562,Disneyness Collection Coves 2 10,pp5006300295,True,False
14411,562,Disneyness Collection Coves 2 10,pp5005730268,False,False
14412,562,Trainingings,pp5006080109,True,True
14413,975,,pp5005950525,True,True
14414,975,Ecko Short Sleeveness Solider Graphically Tallnesses,pp5006990632,True,True
14415,975,Ecko Short Sleeveness Solider Graphically Tallnesses,pp5006990632,False,False
14416,525,Blousements,pp5006590383,True,True
14417,525,or Ankle,pp5006920315,True,True
14418,525,or Ankle,pp5002650421,True,False
14419,525,or Ankle,pp5005700868,False,False
14420,525,or Ankle,pp5006990101,True,False
14421,525,or Ankle,pp5006460178,False,False
14422,525,or Ankle,pp5006990067,True,False
14423,525,Lovely by Sleeve V Sweaterness,pp5006040693,True,True
14424,525,Lovely by Sleeve V Sweaterness,pp5005790539,False,False
14425,525,Lovely by Sleeve V Sweaterness,pp5006480451,True,False
14426,525,Lovely by Sleeve V Sweaterness,pp5005920260,True,False
14427,525,Lovely by Sleeve V Sweaterness,pp5006040693,True,False
14428,37,Second Shift Men Boots,pp5006040401,True,True
14429,37,Second Shift Men Boots,pp5006040401,False,False
14430,276,,pp5005080176,True,True
14431,276,,pp5006301577,True,True
14432,276,Corduroyless,pp5006153004,True,True
14433,920,,pp5004961340,True,True
14434,529,Leifheit 180 Lightweight Drynesses Rack,pp5004680823,True,True
14435,974,Bamboonesses Sandals,pp5006360478,True,True
14436,974,Bamboonesses Sandals,pp5006360478,False,False
14437,974,False,pp5005900482,True,True
14438,974,False,pp5005900482,True,False
14439,974,False,pp5004220426,False,False
14440,974,False,pp5005211895,True,False
14441,974,False,pp5004630402,True,False
14442,974,False,pp5004700142,True,False
14443,974,False,pp5004930193,False,False
14444,974,False,pp5001791227,False,False
14445,974,False,pp5001570004,True,False
14446,974,False,pp5002701158,True,False
14447,974,Zorums Gladiatored Sandals,pp5007110189,True,True
14448,974,Tank Tall,pp5006950125,True,True
14449,974,Tank Tall,pp5003050463,True,False
14450,974,Tank Tall,pp5006081433,True,False
14451,974,Tank Tall,pp5006150258,False,False
14452,974,Tank Tall,pp5005921305,True,False
14453,974,Tank Tall,pp5006333592,False,False
14454,974,Tank Tall,pp5004821796,True,False
14455,974,Detail Blousely,pp5007040054,True,True
14456,974,Detail Blousely,pp5007040054,True,False
14457,974,Detail Blousely,pp5005180112,False,False
14458,974,Detail Blousely,pp5007190314,True,False
14459,974,Detail Blousely,1c4b574,True,False
14460,974,Detail Blousely,pp5006450587,True,False
14461,974,Detail Blousely,pp5006440811,True,False
14462,974,Detail Blousely,pp5005950273,False,False
14463,974,Detail Blousely,pp5006980007,False,False
14464,974,Detail Blousely,pp5006790807,True,False
14465,974,Pop Stellum,pp5006291922,True,True
14466,974,Pants,pp5005870461,True,True
14467,974,Pants,ppr100001170,True,False
14468,974,Pants,pp5006130814,True,False
14469,974,Pants,pp5005701177,True,False
14470,974,Pants,pp5006830165,True,False
14471,974,Pants,pp5005420410,True,False
14472,974,Pants,pp5005690017,True,False
14473,974,Dickyers Scrubber,pp5005030108,True,True
14474,974,Cami,pp5005330257,True,True
14475,974,Cami,pp5005212166,True,False
14476,974,Cami,pp5006620410,False,False
14477,974,Cami,pp5006650634,True,False
14478,974,Cami,pp5006650631,False,False
14479,974,Cami,pp5006530390,True,False
14480,974,Cami,pp5005870635,True,False
14481,974,,pp5001340489,True,True
14482,974,STAR 26 cu Door,pp5006360566,True,True
14483,974,STAR 26 cu Door,pp5006380074,False,False
14484,974,STAR 26 cu Door,pp5006380131,True,False
14485,974,STAR 26 cu Door,pp5006370209,True,False
14486,974,STAR 26 cu Door,pp5006380080,True,False
14487,974,Long,pp5006221685,True,True
14488,974,Long,pp5004201309,False,False
14489,974,Long,pp5003721982,True,False
14490,974,Long,pp5006040280,True,False
14491,974,Long,pp5002430447,True,False
14492,974,Long,pp5004820308,False,False
14493,974,Long,pp5005930540,True,False
14494,974,Long,pp5005031042,True,False
14495,974,Long,17c0bfc,True,False
14496,974,the Covs or Towelful,pp5006310389,True,True
14497,974,by Embroidereness Insetters,pp5006930058,True,True
14498,974,by Embroidereness Insetters,pp5006930058,True,False
14499,974,Floralnesses,pp5006462039,True,True
14500,974,Floralnesses,pp5005470280,False,False
14501,974,Floralnesses,pp5007350236,False,False
14502,974,Floralnesses,pp5004900838,False,False
14503,974,Floralnesses,pp5004890511,True,False
14504,974,Cargoful,pp5004900611,True,True
14505,974,Cargoful,pp5002910163,False,False
14506,974,Cargoful,pp5006900158,False,False
14507,974,Cargoful,pp5006650680,True,False
14508,974,Cargoful,pp5003600093,True,False
14509,974,Cargoful,pp5004891069,True,False
14510,974,Cargoful,pp5004240137,False,False
14511,974,Cargoful,pp5003990608,False,False
14512,974,Cargoful,pp5006291759,True,False
14513,974,Cargoful,pp5004410035,True,False
14514,974,Reyers Curtain,pp5004961485,True,True
14515,974,,pp5004050331,True,True
14516,409,,pp5006080413,True,True
14517,791,St Sharkbiter Denimmed,pp5006340597,True,True
14518,791,St Sharkbiter Denimmed,pp5006340597,True,False
14519,791,Tee,pp5005141897,True,True
14520,791,Tee,pp5006820399,False,False
14521,791,Tee,pp5005791630,False,False
14522,791,Tee,pp5006461362,True,False
14523,791,Tee,pp5006461364,True,False
14524,791,Tee,pp5006461431,True,False
14525,791,Tee,pp5006461432,False,False
14526,791,Tee,pp5005010196,True,False
14527,791,Tee,pp5004040523,False,False
14528,791,Tee,pp5007020260,False,False
14529,905,,pp5006480898,True,True
14530,940,,pp5007350364,True,True
14531,779,,pp5006620265,True,True
14532,779,,pp5006242530,True,True
14533,333,Bath Princessing Holdful,pp5005942628,True,True
14534,333,Bath Princessing Holdful,pp5006990841,True,False
14535,333,a.n.a Crnesses,pp5006720574,True,True
14536,332,Genuiners Howlitenesses Yellow Brment Ringers,pp5007070933,True,True
